X	Y	TYPE	SPEED	DIRTYPE	DIRECTION		
-80.482333	43.426695	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.482333 43.426695)',4326),'speedcamerapoi.com'),"
-80.482848	42.826584	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.482848 42.826584)',4326),'speedcamerapoi.com'),"
-80.48425	43.469237	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.48425 43.469237)',4326),'speedcamerapoi.com'),"
-80.484671	43.460522	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.484671 43.460522)',4326),'speedcamerapoi.com'),"
-80.503006	43.4704	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.503006 43.4704)',4326),'speedcamerapoi.com'),"
-80.506814	43.470054	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.506814 43.470054)',4326),'speedcamerapoi.com'),"
-80.533199	43.4462	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.533199 43.4462)',4326),'speedcamerapoi.com'),"
-80.553229	43.494591	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.553229 43.494591)',4326),'speedcamerapoi.com'),"
-80.562047	43.260509	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.562047 43.260509)',4326),'speedcamerapoi.com'),"
-80.586291	43.466587	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.586291 43.466587)',4326),'speedcamerapoi.com'),"
-80.661953	43.124269	1	100	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.661953 43.124269)',4326),'speedcamerapoi.com'),"
-80.672144	43.428204	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.672144 43.428204)',4326),'speedcamerapoi.com'),"
-80.743048	48.537823	1	70	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.743048 48.537823)',4326),'speedcamerapoi.com'),"
-80.859718	43.031771	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.859718 43.031771)',4326),'speedcamerapoi.com'),"
-80.877787	43.019095	1	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.877787 43.019095)',4326),'speedcamerapoi.com'),"
-80.899855	43.029463	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.899855 43.029463)',4326),'speedcamerapoi.com'),"
-80.933868	44.566901	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.933868 44.566901)',4326),'speedcamerapoi.com'),"
-80.990914	44.558847	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-80.990914 44.558847)',4326),'speedcamerapoi.com'),"
-81.030123	49.043917	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.030123 49.043917)',4326),'speedcamerapoi.com'),"
-81.035672	43.30856	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.035672 43.30856)',4326),'speedcamerapoi.com'),"
-81.037625	49.058927	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.037625 49.058927)',4326),'speedcamerapoi.com'),"
-81.074212	49.058554	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.074212 49.058554)',4326),'speedcamerapoi.com'),"
-81.150475	42.792516	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.150475 42.792516)',4326),'speedcamerapoi.com'),"
-81.159751	42.763673	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.159751 42.763673)',4326),'speedcamerapoi.com'),"
-81.16431	42.774883	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.16431 42.774883)',4326),'speedcamerapoi.com'),"
-81.16592	42.778709	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.16592 42.778709)',4326),'speedcamerapoi.com'),"
-81.166108	42.770408	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.166108 42.770408)',4326),'speedcamerapoi.com'),"
-81.190223	42.962985	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.190223 42.962985)',4326),'speedcamerapoi.com'),"
-81.196382	42.993135	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.196382 42.993135)',4326),'speedcamerapoi.com'),"
-81.200452	46.507808	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.200452 46.507808)',4326),'speedcamerapoi.com'),"
-81.24259	42.998688	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.24259 42.998688)',4326),'speedcamerapoi.com'),"
-81.245254	42.957723	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.245254 42.957723)',4326),'speedcamerapoi.com'),"
-81.259567	42.940651	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.259567 42.940651)',4326),'speedcamerapoi.com'),"
-81.261163	42.937274	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.261163 42.937274)',4326),'speedcamerapoi.com'),"
-81.269635	42.99057	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.269635 42.99057)',4326),'speedcamerapoi.com'),"
-81.271956	43.016435	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.271956 43.016435)',4326),'speedcamerapoi.com'),"
-81.281124	42.938	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.281124 42.938)',4326),'speedcamerapoi.com'),"
-81.283284	43.000117	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.283284 43.000117)',4326),'speedcamerapoi.com'),"
-81.292689	42.969513	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.292689 42.969513)',4326),'speedcamerapoi.com'),"
-81.2953	42.996542	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.2953 42.996542)',4326),'speedcamerapoi.com'),"
-81.321341	42.98896	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.321341 42.98896)',4326),'speedcamerapoi.com'),"
-81.341378	42.93483	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.341378 42.93483)',4326),'speedcamerapoi.com'),"
-81.602848	49.268303	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.602848 49.268303)',4326),'speedcamerapoi.com'),"
-81.748644	46.240499	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-81.748644 46.240499)',4326),'speedcamerapoi.com'),"
-82.377603	49.400076	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-82.377603 49.400076)',4326),'speedcamerapoi.com'),"
-82.899127	42.301805	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-82.899127 42.301805)',4326),'speedcamerapoi.com'),"
-82.901519	42.315789	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-82.901519 42.315789)',4326),'speedcamerapoi.com'),"
-82.970428	42.284975	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-82.970428 42.284975)',4326),'speedcamerapoi.com'),"
-83.031433	42.273818	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-83.031433 42.273818)',4326),'speedcamerapoi.com'),"
-83.034795	42.250994	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-83.034795 42.250994)',4326),'speedcamerapoi.com'),"
-83.059227	42.271873	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-83.059227 42.271873)',4326),'speedcamerapoi.com'),"
-83.06259	42.294842	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-83.06259 42.294842)',4326),'speedcamerapoi.com'),"
-83.09028	42.249694	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-83.09028 42.249694)',4326),'speedcamerapoi.com'),"
-83.101878	42.227379	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-83.101878 42.227379)',4326),'speedcamerapoi.com'),"
-96.874475	50.143481	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-96.874475 50.143481)',4326),'speedcamerapoi.com'),"
-96.874594	50.143665	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-96.874594 50.143665)',4326),'speedcamerapoi.com'),"
-96.886434	50.129607	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-96.886434 50.129607)',4326),'speedcamerapoi.com'),"
-97.012178	49.895112	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.012178 49.895112)',4326),'speedcamerapoi.com'),"
-97.026173	49.886072	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.026173 49.886072)',4326),'speedcamerapoi.com'),"
-97.041821	49.895215	2	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.041821 49.895215)',4326),'speedcamerapoi.com'),"
-97.047974	49.922636	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.047974 49.922636)',4326),'speedcamerapoi.com'),"
-97.048481	49.922618	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.048481 49.922618)',4326),'speedcamerapoi.com'),"
-97.066095	49.907484	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.066095 49.907484)',4326),'speedcamerapoi.com'),"
-97.066306	49.907122	2	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.066306 49.907122)',4326),'speedcamerapoi.com'),"
-97.077613	49.815597	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.077613 49.815597)',4326),'speedcamerapoi.com'),"
-97.077739	49.815479	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.077739 49.815479)',4326),'speedcamerapoi.com'),"
-97.07837	49.853588	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.07837 49.853588)',4326),'speedcamerapoi.com'),"
-97.080547	49.95046	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.080547 49.95046)',4326),'speedcamerapoi.com'),"
-97.080636	49.950293	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.080636 49.950293)',4326),'speedcamerapoi.com'),"
-97.081182	49.849113	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.081182 49.849113)',4326),'speedcamerapoi.com'),"
-97.086368	49.810409	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.086368 49.810409)',4326),'speedcamerapoi.com'),"
-97.09015	49.834114	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.09015 49.834114)',4326),'speedcamerapoi.com'),"
-97.090426	49.834059	2	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.090426 49.834059)',4326),'speedcamerapoi.com'),"
-97.090989	49.824011	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.090989 49.824011)',4326),'speedcamerapoi.com'),"
-97.09187	49.807968	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.09187 49.807968)',4326),'speedcamerapoi.com'),"
-97.093234	49.871113	2	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.093234 49.871113)',4326),'speedcamerapoi.com'),"
-97.093667	49.832902	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.093667 49.832902)',4326),'speedcamerapoi.com'),"
-97.094686	49.842167	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.094686 49.842167)',4326),'speedcamerapoi.com'),"
-97.094815	49.842014	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.094815 49.842014)',4326),'speedcamerapoi.com'),"
-97.095544	49.876103	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.095544 49.876103)',4326),'speedcamerapoi.com'),"
-97.096259	49.805985	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.096259 49.805985)',4326),'speedcamerapoi.com'),"
-97.099147	49.820199	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.099147 49.820199)',4326),'speedcamerapoi.com'),"
-97.099265	49.82036	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.099265 49.82036)',4326),'speedcamerapoi.com'),"
-97.100607	49.812947	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.100607 49.812947)',4326),'speedcamerapoi.com'),"
-97.102177	49.882156	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.102177 49.882156)',4326),'speedcamerapoi.com'),"
-97.102289	49.882323	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.102289 49.882323)',4326),'speedcamerapoi.com'),"
-97.103864	49.9279	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.103864 49.9279)',4326),'speedcamerapoi.com'),"
-97.10401	49.927854	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.10401 49.927854)',4326),'speedcamerapoi.com'),"
-97.104658	49.906568	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.104658 49.906568)',4326),'speedcamerapoi.com'),"
-97.108513	49.804191	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.108513 49.804191)',4326),'speedcamerapoi.com'),"
-97.108559	49.804146	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.108559 49.804146)',4326),'speedcamerapoi.com'),"
-97.108614	49.810364	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.108614 49.810364)',4326),'speedcamerapoi.com'),"
-97.110144	49.946937	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.110144 49.946937)',4326),'speedcamerapoi.com'),"
-97.111284	49.852794	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.111284 49.852794)',4326),'speedcamerapoi.com'),"
-97.111665	49.852698	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.111665 49.852698)',4326),'speedcamerapoi.com'),"
-97.112081	49.892618	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.112081 49.892618)',4326),'speedcamerapoi.com'),"
-97.112292	49.857146	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.112292 49.857146)',4326),'speedcamerapoi.com'),"
-97.112426	49.892545	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.112426 49.892545)',4326),'speedcamerapoi.com'),"
-97.113057	49.894337	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.113057 49.894337)',4326),'speedcamerapoi.com'),"
-97.114522	49.806114	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.114522 49.806114)',4326),'speedcamerapoi.com'),"
-97.115061	49.890969	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.115061 49.890969)',4326),'speedcamerapoi.com'),"
-97.117884	49.840715	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.117884 49.840715)',4326),'speedcamerapoi.com'),"
-97.118234	49.854449	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.118234 49.854449)',4326),'speedcamerapoi.com'),"
-97.118337	49.854467	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.118337 49.854467)',4326),'speedcamerapoi.com'),"
-97.118439	49.895843	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.118439 49.895843)',4326),'speedcamerapoi.com'),"
-97.118571	49.895995	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.118571 49.895995)',4326),'speedcamerapoi.com'),"
-97.119118	49.89288	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.119118 49.89288)',4326),'speedcamerapoi.com'),"
-97.11917	49.836566	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.11917 49.836566)',4326),'speedcamerapoi.com'),"
-97.120451	49.889777	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.120451 49.889777)',4326),'speedcamerapoi.com'),"
-97.120874	49.892425	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.120874 49.892425)',4326),'speedcamerapoi.com'),"
-97.12103	49.91453	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.12103 49.91453)',4326),'speedcamerapoi.com'),"
-97.121226	49.914359	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.121226 49.914359)',4326),'speedcamerapoi.com'),"
-97.122094	49.818305	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.122094 49.818305)',4326),'speedcamerapoi.com'),"
-97.122895	49.843565	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.122895 49.843565)',4326),'speedcamerapoi.com'),"
-97.123922	49.927299	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.123922 49.927299)',4326),'speedcamerapoi.com'),"
-97.124034	49.927411	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.124034 49.927411)',4326),'speedcamerapoi.com'),"
-97.130064	49.874361	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.130064 49.874361)',4326),'speedcamerapoi.com'),"
-97.131043	49.917601	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.131043 49.917601)',4326),'speedcamerapoi.com'),"
-97.132943	49.901802	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.132943 49.901802)',4326),'speedcamerapoi.com'),"
-97.135008	49.865914	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.135008 49.865914)',4326),'speedcamerapoi.com'),"
-97.135416	49.949769	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.135416 49.949769)',4326),'speedcamerapoi.com'),"
-97.135775	49.921938	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.135775 49.921938)',4326),'speedcamerapoi.com'),"
-97.135835	49.949616	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.135835 49.949616)',4326),'speedcamerapoi.com'),"
-97.13587	49.90254	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.13587 49.90254)',4326),'speedcamerapoi.com'),"
-97.135918	49.921656	2	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.135918 49.921656)',4326),'speedcamerapoi.com'),"
-97.137316	49.890117	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.137316 49.890117)',4326),'speedcamerapoi.com'),"
-97.138046	49.823354	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.138046 49.823354)',4326),'speedcamerapoi.com'),"
-97.140139	49.858235	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.140139 49.858235)',4326),'speedcamerapoi.com'),"
-97.140178	49.887688	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.140178 49.887688)',4326),'speedcamerapoi.com'),"
-97.140377	49.888122	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.140377 49.888122)',4326),'speedcamerapoi.com'),"
-97.140862	49.927156	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.140862 49.927156)',4326),'speedcamerapoi.com'),"
-97.140903	49.856167	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.140903 49.856167)',4326),'speedcamerapoi.com'),"
-97.141197	49.927118	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.141197 49.927118)',4326),'speedcamerapoi.com'),"
-97.141423	49.845235	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.141423 49.845235)',4326),'speedcamerapoi.com'),"
-97.142447	49.933405	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.142447 49.933405)',4326),'speedcamerapoi.com'),"
-97.146176	49.795231	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.146176 49.795231)',4326),'speedcamerapoi.com'),"
-97.146185	49.795281	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.146185 49.795281)',4326),'speedcamerapoi.com'),"
-97.147021	49.785857	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.147021 49.785857)',4326),'speedcamerapoi.com'),"
-97.147167	49.785611	1	40	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.147167 49.785611)',4326),'speedcamerapoi.com'),"
-97.147219	49.86444	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.147219 49.86444)',4326),'speedcamerapoi.com'),"
-97.147584	49.864729	2	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.147584 49.864729)',4326),'speedcamerapoi.com'),"
-97.149391	49.901969	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.149391 49.901969)',4326),'speedcamerapoi.com'),"
-97.152062	49.936746	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.152062 49.936746)',4326),'speedcamerapoi.com'),"
-97.15254	49.936625	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.15254 49.936625)',4326),'speedcamerapoi.com'),"
-97.154832	49.945263	2	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.154832 49.945263)',4326),'speedcamerapoi.com'),"
-97.156924	49.794889	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.156924 49.794889)',4326),'speedcamerapoi.com'),"
-97.157148	49.801725	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.157148 49.801725)',4326),'speedcamerapoi.com'),"
-97.157431	49.79499	2	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.157431 49.79499)',4326),'speedcamerapoi.com'),"
-97.157608	49.901094	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.157608 49.901094)',4326),'speedcamerapoi.com'),"
-97.159444	49.885693	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.159444 49.885693)',4326),'speedcamerapoi.com'),"
-97.16274	49.860207	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.16274 49.860207)',4326),'speedcamerapoi.com'),"
-97.163069	49.860169	2	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.163069 49.860169)',4326),'speedcamerapoi.com'),"
-97.168473	49.929718	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.168473 49.929718)',4326),'speedcamerapoi.com'),"
-97.16872	49.929563	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.16872 49.929563)',4326),'speedcamerapoi.com'),"
-97.178305	49.884236	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.178305 49.884236)',4326),'speedcamerapoi.com'),"
-97.179628	49.916648	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.179628 49.916648)',4326),'speedcamerapoi.com'),"
-97.180567	49.87385	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.180567 49.87385)',4326),'speedcamerapoi.com'),"
-97.18097	49.873892	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.18097 49.873892)',4326),'speedcamerapoi.com'),"
-97.185268	49.89734	2	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.185268 49.89734)',4326),'speedcamerapoi.com'),"
-97.194897	49.931224	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.194897 49.931224)',4326),'speedcamerapoi.com'),"
-97.200497	49.894174	2	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.200497 49.894174)',4326),'speedcamerapoi.com'),"
-97.200919	49.821088	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.200919 49.821088)',4326),'speedcamerapoi.com'),"
-97.201077	49.821463	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.201077 49.821463)',4326),'speedcamerapoi.com'),"
-97.201333	49.883495	2	60	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.201333 49.883495)',4326),'speedcamerapoi.com'),"
-97.201348	49.883925	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.201348 49.883925)',4326),'speedcamerapoi.com'),"
-97.205526	49.887422	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.205526 49.887422)',4326),'speedcamerapoi.com'),"
-97.205728	49.887604	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.205728 49.887604)',4326),'speedcamerapoi.com'),"
-97.205913	49.864163	2	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.205913 49.864163)',4326),'speedcamerapoi.com'),"
-97.206039	49.864501	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.206039 49.864501)',4326),'speedcamerapoi.com'),"
-97.206629	49.857415	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.206629 49.857415)',4326),'speedcamerapoi.com'),"
-97.244326	49.012517	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.244326 49.012517)',4326),'speedcamerapoi.com'),"
-97.24449	49.012386	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.24449 49.012386)',4326),'speedcamerapoi.com'),"
-97.245713	49.876059	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.245713 49.876059)',4326),'speedcamerapoi.com'),"
-97.253591	49.885658	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.253591 49.885658)',4326),'speedcamerapoi.com'),"
-97.262338	49.879829	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.262338 49.879829)',4326),'speedcamerapoi.com'),"
-97.262478	49.880102	2	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.262478 49.880102)',4326),'speedcamerapoi.com'),"
-97.266023	49.867876	3	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.266023 49.867876)',4326),'speedcamerapoi.com'),"
-97.267628	49.859178	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.267628 49.859178)',4326),'speedcamerapoi.com'),"
-97.30071	49.882888	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.30071 49.882888)',4326),'speedcamerapoi.com'),"
-97.35678	49.295533	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.35678 49.295533)',4326),'speedcamerapoi.com'),"
-97.395676	49.875671	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.395676 49.875671)',4326),'speedcamerapoi.com'),"
-97.395754	49.875372	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.395754 49.875372)',4326),'speedcamerapoi.com'),"
-97.857257	55.745273	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-97.857257 55.745273)',4326),'speedcamerapoi.com'),"
-97.857328	55.745202	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-97.857328 55.745202)',4326),'speedcamerapoi.com'),"
-98.294729	49.975537	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-98.294729 49.975537)',4326),'speedcamerapoi.com'),"
-98.294925	49.975193	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-98.294925 49.975193)',4326),'speedcamerapoi.com'),"
-99.976135	49.841968	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-99.976135 49.841968)',4326),'speedcamerapoi.com'),"
-100.043348	51.15492	5	30	0	0		"(3,1,2,geography::STPointFromText('POINT(-100.043348 51.15492)',4326),'speedcamerapoi.com'),"
-102.440133	51.20903	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-102.440133 51.20903)',4326),'speedcamerapoi.com'),"
-103.678831	50.524927	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-103.678831 50.524927)',4326),'speedcamerapoi.com'),"
-104.157845	49.807496	1	30	0	0		"(3,1,1,geography::STPointFromText('POINT(-104.157845 49.807496)',4326),'speedcamerapoi.com'),"
-104.586248	50.026114	5	50	0	0		"(3,1,2,geography::STPointFromText('POINT(-104.586248 50.026114)',4326),'speedcamerapoi.com'),"
-104.586467	50.02614	1	0	0	0		"(3,1,1,geography::STPointFromText('POINT(-104.586467 50.02614)',4326),'speedcamerapoi.com'),"
-104.617921	50.451022	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-104.617921 50.451022)',4326),'speedcamerapoi.com'),"
-104.618021	50.415499	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-104.618021 50.415499)',4326),'speedcamerapoi.com'),"
-104.643118	50.45524	1	50	0	0		"(3,1,1,geography::STPointFromText('POINT(-104.643118 50.45524)',4326),'speedcamerapoi.com'),"
